alert_id,tweet_id,school,city,risk_level,risk_score,sentiment,category,status,created_at,alert_type,priority
alert_dummy_333_1765687857_1765687862,dummy_333_1765687857,SMA Negeri 2 Tangerang,Tangerang,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_334_1765687857_1765687862,dummy_334_1765687857,SMA Negeri 3 Surabaya,Surabaya,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_336_1765687857_1765687862,dummy_336_1765687857,SMP Swasta ABC Surakarta,Surakarta,merah,11.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_337_1765687857_1765687862,dummy_337_1765687857,SMP Negeri 2 Mataram,Mataram,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_340_1765687857_1765687862,dummy_340_1765687857,SMP Negeri 2 Bandung,Bandung,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_344_1765687857_1765687862,dummy_344_1765687857,SMP Negeri 1 Denpasar,Denpasar,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_346_1765687857_1765687862,dummy_346_1765687857,SMA Negeri 1 Makassar,Makassar,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_347_1765687857_1765687862,dummy_347_1765687857,SMA Negeri 1 Yogyakarta,Yogyakarta,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_348_1765687857_1765687862,dummy_348_1765687857,SMA Swasta XYZ Surakarta,Surakarta,merah,8.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_349_1765687857_1765687862,dummy_349_1765687857,SMK Negeri 1 Surabaya,Surabaya,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_352_1765687857_1765687862,dummy_352_1765687857,SMA Negeri 1 Mataram,Mataram,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_355_1765687857_1765687862,dummy_355_1765687857,SMA Negeri 4 Surakarta,Surakarta,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_359_1765687857_1765687862,dummy_359_1765687857,SMA Negeri 3 Jakarta,Jakarta,merah,8.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_361_1765687857_1765687862,dummy_361_1765687857,SMP Negeri 3 Palembang,Palembang,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_363_1765687857_1765687862,dummy_363_1765687857,SMA Negeri 4 Malang,Malang,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_364_1765687857_1765687862,dummy_364_1765687857,SMA Negeri 3 Malang,Malang,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_366_1765687857_1765687862,dummy_366_1765687857,SMP Swasta ABC Surabaya,Surabaya,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_369_1765687857_1765687862,dummy_369_1765687857,SMK Negeri 2 Medan,Medan,merah,9.5,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_371_1765687857_1765687862,dummy_371_1765687857,SMA Negeri 1 Tangerang,Tangerang,merah,7.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_373_1765687857_1765687862,dummy_373_1765687857,SMK Negeri 2 Bekasi,Bekasi,merah,8.5,negatif,pelaku,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_374_1765687857_1765687862,dummy_374_1765687857,SMA Negeri 3 Yogyakarta,Yogyakarta,merah,10.5,negatif,pelaku,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_376_1765687857_1765687862,dummy_376_1765687857,SMP Negeri 2 Bekasi,Bekasi,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_379_1765687857_1765687862,dummy_379_1765687857,SMA Negeri 4 Depok,Depok,merah,13.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_380_1765687857_1765687862,dummy_380_1765687857,SMA Negeri 1 Bandung,Bandung,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_382_1765687857_1765687862,dummy_382_1765687857,SMP Negeri 3 Malang,Malang,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_384_1765687857_1765687862,dummy_384_1765687857,SMA Swasta XYZ Surakarta,Surakarta,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_386_1765687857_1765687862,dummy_386_1765687857,SMK Negeri 1 Surakarta,Surakarta,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_387_1765687857_1765687862,dummy_387_1765687857,SMP Negeri 4 Semarang,Semarang,merah,11.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_388_1765687857_1765687862,dummy_388_1765687857,SMP Swasta ABC Bekasi,Bekasi,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_389_1765687857_1765687862,dummy_389_1765687857,SMP Negeri 4 Surabaya,Surabaya,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_390_1765687857_1765687862,dummy_390_1765687857,SMP Negeri 1 Mataram,Mataram,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_392_1765687857_1765687862,dummy_392_1765687857,SMK Negeri 2 Yogyakarta,Yogyakarta,kuning,5.5,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_393_1765687857_1765687862,dummy_393_1765687857,SMK Negeri 1 Surakarta,Surakarta,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_394_1765687857_1765687862,dummy_394_1765687857,SMA Negeri 1 Medan,Medan,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_395_1765687857_1765687862,dummy_395_1765687857,SMK Negeri 2 Depok,Depok,merah,13.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_397_1765687857_1765687862,dummy_397_1765687857,SMK Negeri 2 Depok,Depok,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_398_1765687857_1765687862,dummy_398_1765687857,SMP Swasta ABC Medan,Medan,merah,9.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_399_1765687857_1765687862,dummy_399_1765687857,SMA Negeri 3 Malang,Malang,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_403_1765687857_1765687862,dummy_403_1765687857,SMK Negeri 2 Palembang,Palembang,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_404_1765687857_1765687862,dummy_404_1765687857,SMP Negeri 3 Bandung,Bandung,merah,13.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_405_1765687857_1765687862,dummy_405_1765687857,SMA Negeri 2 Bekasi,Bekasi,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_406_1765687857_1765687862,dummy_406_1765687857,SMA Negeri 1 Bandung,Bandung,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_407_1765687857_1765687862,dummy_407_1765687857,SMA Swasta XYZ Makassar,Makassar,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_408_1765687857_1765687862,dummy_408_1765687857,SMP Swasta ABC Makassar,Makassar,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_410_1765687857_1765687862,dummy_410_1765687857,SMP Negeri 2 Malang,Malang,merah,13.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_411_1765687857_1765687862,dummy_411_1765687857,SMP Swasta ABC Bekasi,Bekasi,merah,11.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_418_1765687857_1765687862,dummy_418_1765687857,SMP Negeri 2 Makassar,Makassar,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_421_1765687857_1765687862,dummy_421_1765687857,SMA Negeri 3 Depok,Depok,merah,9.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_422_1765687857_1765687862,dummy_422_1765687857,SMA Negeri 4 Bandung,Bandung,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_423_1765687857_1765687862,dummy_423_1765687857,SMA Negeri 2 Surakarta,Surakarta,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_424_1765687857_1765687862,dummy_424_1765687857,SMP Negeri 3 Makassar,Makassar,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_425_1765687857_1765687862,dummy_425_1765687857,SMA Negeri 1 Surabaya,Surabaya,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_427_1765687857_1765687862,dummy_427_1765687857,SMP Swasta ABC Surabaya,Surabaya,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_428_1765687857_1765687862,dummy_428_1765687857,SMP Negeri 2 Surabaya,Surabaya,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_430_1765687857_1765687862,dummy_430_1765687857,SMA Negeri 2 Malang,Malang,merah,9.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_434_1765687857_1765687862,dummy_434_1765687857,SMP Swasta ABC Palembang,Palembang,kuning,5.5,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_435_1765687857_1765687862,dummy_435_1765687857,SMA Negeri 4 Bekasi,Bekasi,merah,7.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_436_1765687857_1765687862,dummy_436_1765687857,SMP Negeri 1 Bekasi,Bekasi,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_437_1765687857_1765687862,dummy_437_1765687857,SMP Swasta ABC Mataram,Mataram,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_439_1765687857_1765687862,dummy_439_1765687857,SMA Negeri 1 Palembang,Palembang,merah,9.5,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_440_1765687857_1765687862,dummy_440_1765687857,SMP Negeri 4 Mataram,Mataram,kuning,5.5,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_441_1765687857_1765687862,dummy_441_1765687857,SMP Swasta ABC Malang,Malang,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_445_1765687857_1765687862,dummy_445_1765687857,SMP Negeri 3 Tangerang,Tangerang,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_446_1765687857_1765687862,dummy_446_1765687857,SMK Negeri 2 Denpasar,Denpasar,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_448_1765687857_1765687862,dummy_448_1765687857,SMP Swasta ABC Malang,Malang,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_449_1765687857_1765687862,dummy_449_1765687857,SMA Negeri 3 Surakarta,Surakarta,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_450_1765687857_1765687862,dummy_450_1765687857,SMK Negeri 1 Malang,Malang,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_455_1765687857_1765687862,dummy_455_1765687857,SMA Swasta XYZ Medan,Medan,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_456_1765687857_1765687862,dummy_456_1765687857,SMA Negeri 4 Jakarta,Jakarta,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_460_1765687857_1765687862,dummy_460_1765687857,SMK Negeri 1 Semarang,Semarang,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_462_1765687857_1765687862,dummy_462_1765687857,SMA Negeri 1 Surakarta,Surakarta,merah,9.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_466_1765687857_1765687862,dummy_466_1765687857,SMA Negeri 1 Yogyakarta,Yogyakarta,merah,7.5,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_468_1765687857_1765687862,dummy_468_1765687857,SMP Negeri 2 Medan,Medan,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_469_1765687857_1765687862,dummy_469_1765687857,SMK Negeri 2 Tangerang,Tangerang,merah,10.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_472_1765687857_1765687862,dummy_472_1765687857,SMK Negeri 2 Surakarta,Surakarta,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_477_1765687857_1765687862,dummy_477_1765687857,SMP Negeri 1 Depok,Depok,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_478_1765687857_1765687862,dummy_478_1765687857,SMA Negeri 3 Jakarta,Jakarta,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_482_1765687857_1765687862,dummy_482_1765687857,SMA Negeri 2 Mataram,Mataram,merah,10.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_485_1765687857_1765687862,dummy_485_1765687857,SMK Negeri 1 Mataram,Mataram,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_486_1765687857_1765687862,dummy_486_1765687857,SMA Negeri 3 Yogyakarta,Yogyakarta,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_487_1765687857_1765687862,dummy_487_1765687857,SMA Negeri 2 Yogyakarta,Yogyakarta,merah,12.5,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_488_1765687857_1765687862,dummy_488_1765687857,SMP Negeri 1 Makassar,Makassar,merah,9.5,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_490_1765687857_1765687862,dummy_490_1765687857,SMP Swasta ABC Surabaya,Surabaya,merah,10.5,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_492_1765687857_1765687862,dummy_492_1765687857,SMP Negeri 1 Depok,Depok,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_496_1765687857_1765687862,dummy_496_1765687857,SMA Swasta XYZ Malang,Malang,merah,6.0,netral,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_498_1765687857_1765687862,dummy_498_1765687857,SMA Negeri 3 Mataram,Mataram,merah,11.0,negatif,korban,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_499_1765687857_1765687862,dummy_499_1765687857,SMA Negeri 1 Semarang,Semarang,merah,8.0,negatif,saksi,new,2025-12-14 12:51:02,tweet_analysis,
alert_dummy_0_1765688751_1765688755,dummy_0_1765688751,SMA Negeri 4 Malang,Malang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_1_1765688751_1765688755,dummy_1_1765688751,SMA Swasta XYZ Bekasi,Bekasi,merah,11.0,negatif,pelaku,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_2_1765688751_1765688755,dummy_2_1765688751,SMK Negeri 1 Jakarta,Jakarta,merah,12.5,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_5_1765688751_1765688755,dummy_5_1765688751,SMP Negeri 3 Palembang,Palembang,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_6_1765688751_1765688755,dummy_6_1765688751,SMK Negeri 1 Palembang,Palembang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_7_1765688751_1765688755,dummy_7_1765688751,SMP Negeri 1 Surakarta,Surakarta,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_8_1765688751_1765688755,dummy_8_1765688751,SMP Negeri 2 Bekasi,Bekasi,merah,6.0,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_9_1765688751_1765688755,dummy_9_1765688751,SMA Negeri 4 Jakarta,Jakarta,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_10_1765688751_1765688755,dummy_10_1765688751,SMA Swasta XYZ Surabaya,Surabaya,merah,10.5,negatif,pelaku,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_12_1765688751_1765688755,dummy_12_1765688751,SMA Negeri 2 Denpasar,Denpasar,merah,6.0,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_13_1765688751_1765688755,dummy_13_1765688751,SMA Swasta XYZ Palembang,Palembang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_14_1765688751_1765688755,dummy_14_1765688751,SMP Swasta ABC Semarang,Semarang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_16_1765688751_1765688755,dummy_16_1765688751,SMP Negeri 4 Semarang,Semarang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_22_1765688751_1765688755,dummy_22_1765688751,SMA Negeri 3 Depok,Depok,merah,10.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_24_1765688751_1765688755,dummy_24_1765688751,SMP Negeri 4 Denpasar,Denpasar,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_25_1765688751_1765688755,dummy_25_1765688751,SMA Swasta XYZ Malang,Malang,merah,9.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_27_1765688751_1765688755,dummy_27_1765688751,SMA Negeri 2 Depok,Depok,merah,8.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_28_1765688751_1765688755,dummy_28_1765688751,SMA Negeri 4 Surakarta,Surakarta,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_29_1765688751_1765688755,dummy_29_1765688751,SMP Negeri 3 Surabaya,Surabaya,merah,11.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_30_1765688751_1765688755,dummy_30_1765688751,SMP Negeri 1 Mataram,Mataram,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_32_1765688751_1765688755,dummy_32_1765688751,SMA Negeri 2 Medan,Medan,merah,6.0,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_36_1765688751_1765688755,dummy_36_1765688751,SMP Negeri 3 Depok,Depok,merah,11.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_42_1765688751_1765688755,dummy_42_1765688751,SMA Negeri 3 Medan,Medan,merah,7.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_43_1765688751_1765688755,dummy_43_1765688751,SMA Swasta XYZ Semarang,Semarang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_45_1765688751_1765688755,dummy_45_1765688751,SMA Negeri 2 Denpasar,Denpasar,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_46_1765688751_1765688755,dummy_46_1765688751,SMA Negeri 2 Surabaya,Surabaya,merah,7.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_47_1765688751_1765688755,dummy_47_1765688751,SMP Swasta ABC Medan,Medan,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_50_1765688751_1765688755,dummy_50_1765688751,SMA Negeri 1 Bandung,Bandung,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_51_1765688751_1765688755,dummy_51_1765688751,SMP Negeri 2 Bekasi,Bekasi,merah,6.0,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_53_1765688751_1765688755,dummy_53_1765688751,SMP Negeri 3 Surakarta,Surakarta,merah,9.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_54_1765688751_1765688755,dummy_54_1765688751,SMA Negeri 1 Depok,Depok,merah,7.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_55_1765688751_1765688755,dummy_55_1765688751,SMP Negeri 4 Mataram,Mataram,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_58_1765688751_1765688755,dummy_58_1765688751,SMP Negeri 1 Semarang,Semarang,merah,10.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_59_1765688751_1765688755,dummy_59_1765688751,SMA Negeri 1 Surabaya,Surabaya,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_60_1765688751_1765688755,dummy_60_1765688751,SMP Swasta ABC Depok,Depok,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_61_1765688751_1765688755,dummy_61_1765688751,SMA Negeri 2 Jakarta,Jakarta,merah,7.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_62_1765688751_1765688755,dummy_62_1765688751,SMK Negeri 2 Denpasar,Denpasar,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_64_1765688751_1765688755,dummy_64_1765688751,SMA Swasta XYZ Depok,Depok,merah,13.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_67_1765688751_1765688755,dummy_67_1765688751,SMP Negeri 1 Bandung,Bandung,merah,11.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_71_1765688751_1765688755,dummy_71_1765688751,SMP Negeri 1 Depok,Depok,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_72_1765688751_1765688755,dummy_72_1765688751,SMA Negeri 3 Jakarta,Jakarta,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_75_1765688751_1765688755,dummy_75_1765688751,SMA Negeri 1 Surabaya,Surabaya,merah,9.0,negatif,pelaku,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_77_1765688751_1765688755,dummy_77_1765688751,SMP Swasta ABC Makassar,Makassar,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_79_1765688751_1765688755,dummy_79_1765688751,SMP Negeri 2 Surabaya,Surabaya,merah,9.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_84_1765688751_1765688755,dummy_84_1765688751,SMP Negeri 4 Malang,Malang,merah,9.5,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_85_1765688751_1765688755,dummy_85_1765688751,SMA Negeri 4 Bekasi,Bekasi,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_87_1765688751_1765688755,dummy_87_1765688751,SMP Negeri 1 Medan,Medan,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_88_1765688751_1765688755,dummy_88_1765688751,SMP Negeri 4 Surabaya,Surabaya,merah,9.5,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_90_1765688751_1765688755,dummy_90_1765688751,SMP Negeri 2 Bandung,Bandung,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_91_1765688751_1765688755,dummy_91_1765688751,SMK Negeri 1 Depok,Depok,merah,6.0,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_92_1765688751_1765688755,dummy_92_1765688751,SMA Negeri 4 Makassar,Makassar,merah,11.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_93_1765688751_1765688755,dummy_93_1765688751,SMK Negeri 2 Mataram,Mataram,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_94_1765688751_1765688755,dummy_94_1765688751,SMP Negeri 3 Palembang,Palembang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_96_1765688751_1765688755,dummy_96_1765688751,SMP Negeri 1 Surakarta,Surakarta,merah,10.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_98_1765688751_1765688755,dummy_98_1765688751,SMK Negeri 1 Depok,Depok,merah,11.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_100_1765688751_1765688755,dummy_100_1765688751,SMA Swasta XYZ Bekasi,Bekasi,merah,10.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_101_1765688751_1765688755,dummy_101_1765688751,SMP Swasta ABC Yogyakarta,Yogyakarta,kuning,5.5,netral,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_105_1765688751_1765688755,dummy_105_1765688751,SMP Negeri 2 Semarang,Semarang,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_106_1765688751_1765688755,dummy_106_1765688751,SMK Negeri 2 Jakarta,Jakarta,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_109_1765688751_1765688755,dummy_109_1765688751,SMA Negeri 4 Tangerang,Tangerang,merah,11.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_112_1765688751_1765688755,dummy_112_1765688751,SMP Negeri 3 Surakarta,Surakarta,merah,7.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_113_1765688751_1765688755,dummy_113_1765688751,SMK Negeri 2 Bandung,Bandung,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_114_1765688751_1765688755,dummy_114_1765688751,SMP Negeri 1 Surabaya,Surabaya,merah,7.5,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_117_1765688751_1765688755,dummy_117_1765688751,SMA Swasta XYZ Denpasar,Denpasar,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_121_1765688751_1765688755,dummy_121_1765688751,SMP Negeri 3 Makassar,Makassar,merah,8.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_122_1765688751_1765688755,dummy_122_1765688751,SMP Negeri 3 Medan,Medan,merah,10.5,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_123_1765688751_1765688755,dummy_123_1765688751,SMA Negeri 2 Denpasar,Denpasar,merah,9.5,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_124_1765688751_1765688755,dummy_124_1765688751,SMP Negeri 1 Bandung,Bandung,merah,13.0,negatif,korban,new,2025-12-14 13:05:55,tweet_analysis,
alert_dummy_127_1765688751_1765688755,dummy_127_1765688751,SMA Negeri 1 Mataram,Mataram,merah,11.0,negatif,saksi,new,2025-12-14 13:05:55,tweet_analysis,
