log_id,cctv_id,school,city,location,timestamp,crowd_level,noise_level,is_anomaly,warning_level,processed
,cctv_34,SMP Negeri 4 Surabaya,Surabaya,toilet,2025-12-14 14:49:00,88,85,YA,kuning,False
,cctv_16,SMP Swasta ABC Palembang,Palembang,lapangan,2025-12-14 13:38:00,100,96,YA,merah,False
,cctv_12,SMP Negeri 4 Medan,Medan,parkir,2025-12-14 10:56:00,91,52,TIDAK,hijau,False
,cctv_39,SMA Negeri 4 Jakarta,Jakarta,kantin,2025-12-14 15:27:00,11,93,YA,merah,False
,cctv_23,SMA Swasta XYZ Palembang,Palembang,kelas,2025-12-14 12:18:00,60,58,TIDAK,hijau,False
,cctv_12,SMK Negeri 1 Mataram,Mataram,lorong,2025-12-14 07:22:00,61,93,YA,merah,False
,cctv_47,SMA Negeri 3 Malang,Malang,kantin,2025-12-14 15:49:00,86,80,YA,kuning,False
,cctv_27,SMP Negeri 3 Jakarta,Jakarta,lorong,2025-12-14 08:21:00,45,55,YA,kuning,False
,cctv_24,SMA Negeri 1 Yogyakarta,Yogyakarta,kantin,2025-12-14 15:21:00,36,66,YA,kuning,False
,cctv_21,SMP Negeri 1 Surabaya,Surabaya,kantin,2025-12-14 07:34:00,41,88,YA,merah,False
,cctv_12,SMP Swasta ABC Jakarta,Jakarta,gerbang,2025-12-14 15:18:00,65,78,YA,kuning,False
,cctv_46,SMA Negeri 1 Malang,Malang,toilet,2025-12-14 07:31:00,66,63,YA,kuning,False
,cctv_10,SMK Negeri 2 Semarang,Semarang,kantin,2025-12-14 12:30:00,77,96,TIDAK,hijau,False
,cctv_4,SMA Negeri 3 Makassar,Makassar,lapangan,2025-12-14 12:28:00,91,68,TIDAK,hijau,False
,cctv_8,SMA Negeri 1 Bandung,Bandung,lorong,2025-12-14 10:07:00,23,64,TIDAK,hijau,False
,cctv_35,SMP Negeri 4 Surabaya,Surabaya,lorong,2025-12-14 16:28:00,13,64,YA,kuning,False
,cctv_31,SMP Negeri 4 Bandung,Bandung,parkir,2025-12-14 07:52:00,3,67,TIDAK,hijau,False
,cctv_19,SMA Swasta XYZ Jakarta,Jakarta,kantin,2025-12-14 13:55:00,84,39,YA,kuning,False
,cctv_44,SMP Negeri 2 Mataram,Mataram,gerbang,2025-12-14 09:15:00,23,83,YA,kuning,False
,cctv_34,SMP Negeri 4 Makassar,Makassar,parkir,2025-12-14 20:01:00,20,80,YA,kuning,False
,cctv_34,SMP Negeri 4 Depok,Depok,kantin,2025-12-14 12:10:00,63,83,TIDAK,hijau,False
,cctv_33,SMA Negeri 1 Tangerang,Tangerang,toilet,2025-12-14 10:30:00,5,69,TIDAK,hijau,False
,cctv_17,SMP Negeri 2 Medan,Medan,lapangan,2025-12-14 15:06:00,61,68,YA,kuning,False
,cctv_2,SMP Swasta ABC Surakarta,Surakarta,toilet,2025-12-14 12:14:00,62,89,TIDAK,hijau,False
,cctv_36,SMK Negeri 1 Semarang,Semarang,lapangan,2025-12-14 12:17:00,14,94,TIDAK,hijau,False
,cctv_31,SMP Swasta ABC Bekasi,Bekasi,kelas,2025-12-14 07:51:00,81,37,YA,kuning,False
,cctv_46,SMA Negeri 4 Surabaya,Surabaya,toilet,2025-12-14 10:16:00,15,57,TIDAK,hijau,False
,cctv_39,SMA Negeri 4 Tangerang,Tangerang,toilet,2025-12-14 10:31:00,19,51,TIDAK,hijau,False
,cctv_8,SMP Negeri 3 Bandung,Bandung,lapangan,2025-12-14 07:08:00,68,86,YA,merah,False
,cctv_45,SMP Negeri 2 Makassar,Makassar,kelas,2025-12-14 07:21:00,19,98,YA,merah,False
,cctv_33,SMA Negeri 1 Surabaya,Surabaya,lapangan,2025-12-14 20:54:00,76,72,YA,merah,False
,cctv_37,SMK Negeri 2 Denpasar,Denpasar,lapangan,2025-12-14 10:15:00,44,30,TIDAK,hijau,False
,cctv_37,SMP Negeri 3 Tangerang,Tangerang,parkir,2025-12-14 16:25:00,95,50,YA,merah,False
,cctv_32,SMP Negeri 2 Makassar,Makassar,gerbang,2025-12-14 10:28:00,34,47,TIDAK,hijau,False
,cctv_32,SMP Negeri 4 Bekasi,Bekasi,toilet,2025-12-14 14:14:00,40,78,YA,kuning,False
,cctv_42,SMA Negeri 3 Yogyakarta,Yogyakarta,kantin,2025-12-14 15:28:00,31,86,YA,merah,False
,cctv_7,SMP Negeri 4 Depok,Depok,toilet,2025-12-14 10:44:00,70,79,TIDAK,hijau,False
,cctv_12,SMA Negeri 2 Bekasi,Bekasi,toilet,2025-12-14 13:47:00,82,69,YA,kuning,False
,cctv_4,SMK Negeri 2 Surabaya,Surabaya,toilet,2025-12-14 10:50:00,82,57,TIDAK,hijau,False
,cctv_9,SMP Negeri 1 Denpasar,Denpasar,lapangan,2025-12-14 10:40:00,85,50,TIDAK,hijau,False
,cctv_35,SMA Negeri 2 Surakarta,Surakarta,parkir,2025-12-14 09:06:00,17,51,TIDAK,hijau,False
,cctv_31,SMP Negeri 2 Medan,Medan,gerbang,2025-12-14 12:04:00,90,33,TIDAK,hijau,False
,cctv_19,SMP Negeri 2 Bekasi,Bekasi,kantin,2025-12-14 10:29:00,94,91,TIDAK,hijau,False
,cctv_48,SMA Negeri 2 Yogyakarta,Yogyakarta,gerbang,2025-12-14 16:23:00,48,96,YA,merah,False
,cctv_39,SMA Negeri 2 Denpasar,Denpasar,gerbang,2025-12-14 15:49:00,8,63,TIDAK,hijau,False
,cctv_36,SMA Swasta XYZ Makassar,Makassar,lorong,2025-12-14 12:54:00,89,86,TIDAK,hijau,False
,cctv_30,SMP Negeri 4 Mataram,Mataram,toilet,2025-12-14 13:37:00,62,68,YA,kuning,False
,cctv_21,SMA Negeri 4 Bandung,Bandung,lorong,2025-12-14 12:14:00,76,88,TIDAK,hijau,False
,cctv_44,SMA Negeri 4 Surabaya,Surabaya,gerbang,2025-12-14 17:26:00,57,69,YA,merah,False
,cctv_21,SMK Negeri 1 Medan,Medan,kelas,2025-12-14 15:08:00,54,45,YA,kuning,False
,cctv_8,SMP Negeri 2 Mataram,Mataram,toilet,2025-12-14 18:39:00,16,48,YA,kuning,False
,cctv_26,SMP Negeri 4 Surakarta,Surakarta,gerbang,2025-12-14 10:28:00,27,48,TIDAK,hijau,False
,cctv_7,SMA Negeri 3 Surakarta,Surakarta,toilet,2025-12-14 10:13:00,79,97,TIDAK,hijau,False
,cctv_50,SMP Swasta ABC Makassar,Makassar,kantin,2025-12-14 07:17:00,82,85,YA,kuning,False
,cctv_4,SMP Swasta ABC Medan,Medan,kelas,2025-12-14 19:12:00,78,63,YA,merah,False
,cctv_37,SMA Negeri 3 Palembang,Palembang,toilet,2025-12-14 07:40:00,42,81,YA,kuning,False
,cctv_1,SMA Swasta XYZ Malang,Malang,kelas,2025-12-14 15:58:00,69,42,YA,kuning,False
,cctv_3,SMK Negeri 2 Medan,Medan,parkir,2025-12-14 10:47:00,49,64,TIDAK,hijau,False
,cctv_50,SMP Negeri 2 Bekasi,Bekasi,lorong,2025-12-14 10:59:00,93,59,TIDAK,hijau,False
,cctv_22,SMA Negeri 2 Surakarta,Surakarta,lorong,2025-12-14 15:31:00,88,59,YA,kuning,False
,cctv_43,SMA Negeri 3 Bekasi,Bekasi,lapangan,2025-12-14 10:50:00,76,89,TIDAK,hijau,False
,cctv_19,SMA Negeri 3 Bekasi,Bekasi,toilet,2025-12-14 12:43:00,16,61,TIDAK,hijau,False
,cctv_8,SMK Negeri 2 Malang,Malang,lapangan,2025-12-14 10:02:00,25,44,TIDAK,hijau,False
,cctv_3,SMA Negeri 4 Surabaya,Surabaya,lorong,2025-12-14 15:31:00,92,72,YA,kuning,False
cctv_log_0_1765782672,cctv_24,SMA Negeri 1 Surabaya,Surabaya,lapangan,2025-12-15 11:50:00,9,50,TIDAK,hijau,False
cctv_log_1_1765782672,cctv_19,SMP Negeri 2 Jakarta,Jakarta,toilet,2025-12-15 11:58:00,11,52,YA,merah,False
cctv_log_2_1765782672,cctv_17,SMP Negeri 2 Medan,Medan,lorong,2025-12-15 17:17:00,7,35,TIDAK,hijau,False
cctv_log_3_1765782672,cctv_39,SMK Negeri 2 Depok,Depok,lapangan,2025-12-15 14:57:00,6,63,TIDAK,hijau,False
cctv_log_4_1765782672,cctv_12,SMP Negeri 1 Bekasi,Bekasi,lapangan,2025-12-15 14:07:00,16,77,TIDAK,hijau,False
cctv_log_5_1765782672,cctv_36,SMP Negeri 2 Surakarta,Surakarta,kantin,2025-12-15 06:01:00,33,62,TIDAK,hijau,False
cctv_log_6_1765782672,cctv_20,SMP Negeri 2 Surakarta,Surakarta,parkir,2025-12-15 12:16:00,5,43,TIDAK,hijau,False
cctv_log_7_1765782672,cctv_18,SMP Negeri 4 Medan,Medan,lapangan,2025-12-15 12:49:00,10,50,TIDAK,hijau,False
cctv_log_8_1765782672,cctv_25,SMK Negeri 2 Makassar,Makassar,kelas,2025-12-15 07:48:00,33,36,TIDAK,hijau,False
cctv_log_9_1765782672,cctv_30,SMP Negeri 2 Bandung,Bandung,gerbang,2025-12-15 15:15:00,4,34,TIDAK,hijau,False
cctv_log_10_1765782672,cctv_37,SMA Swasta XYZ Medan,Medan,gerbang,2025-12-15 16:26:00,10,37,TIDAK,hijau,False
cctv_log_11_1765782672,cctv_3,SMP Negeri 4 Makassar,Makassar,lorong,2025-12-15 12:50:00,9,56,TIDAK,hijau,False
cctv_log_12_1765782672,cctv_26,SMP Negeri 1 Palembang,Palembang,toilet,2025-12-15 18:38:00,5,42,TIDAK,hijau,False
cctv_log_13_1765782672,cctv_42,SMP Negeri 1 Malang,Malang,gerbang,2025-12-15 12:41:00,6,40,TIDAK,hijau,False
cctv_log_14_1765782672,cctv_16,SMK Negeri 2 Yogyakarta,Yogyakarta,parkir,2025-12-15 08:41:00,6,51,TIDAK,hijau,False
cctv_log_15_1765782672,cctv_26,SMA Negeri 2 Surakarta,Surakarta,parkir,2025-12-15 15:05:00,12,56,TIDAK,hijau,False
cctv_log_16_1765782672,cctv_41,SMP Swasta ABC Mataram,Mataram,gerbang,2025-12-15 12:19:00,10,46,TIDAK,hijau,False
cctv_log_17_1765782672,cctv_17,SMP Swasta ABC Jakarta,Jakarta,parkir,2025-12-15 15:49:00,3,56,TIDAK,hijau,False
cctv_log_18_1765782672,cctv_6,SMP Negeri 3 Makassar,Makassar,lapangan,2025-12-15 17:27:00,9,55,TIDAK,hijau,False
cctv_log_19_1765782672,cctv_41,SMP Negeri 2 Medan,Medan,kantin,2025-12-15 10:07:00,28,56,TIDAK,hijau,False
cctv_log_20_1765782672,cctv_9,SMK Negeri 2 Tangerang,Tangerang,kelas,2025-12-15 17:48:00,20,40,TIDAK,hijau,False
cctv_log_21_1765782672,cctv_7,SMA Negeri 1 Bandung,Bandung,kelas,2025-12-15 17:03:00,27,43,TIDAK,hijau,False
cctv_log_22_1765782672,cctv_47,SMP Swasta ABC Palembang,Palembang,kelas,2025-12-15 16:10:00,23,32,TIDAK,hijau,False
cctv_log_23_1765782672,cctv_35,SMP Swasta ABC Depok,Depok,parkir,2025-12-15 14:35:00,9,56,TIDAK,hijau,False
cctv_log_24_1765782672,cctv_31,SMA Negeri 2 Semarang,Semarang,lorong,2025-12-15 11:57:00,4,52,TIDAK,hijau,False
cctv_log_25_1765782672,cctv_29,SMP Negeri 3 Bandung,Bandung,parkir,2025-12-15 17:55:00,12,39,TIDAK,hijau,False
cctv_log_26_1765782672,cctv_2,SMP Negeri 2 Makassar,Makassar,kantin,2025-12-15 17:10:00,30,74,TIDAK,hijau,False
cctv_log_27_1765782672,cctv_23,SMP Negeri 1 Jakarta,Jakarta,kelas,2025-12-15 10:14:00,20,39,TIDAK,hijau,False
cctv_log_28_1765782672,cctv_14,SMP Negeri 4 Bandung,Bandung,lapangan,2025-12-15 13:08:00,16,74,TIDAK,hijau,False
cctv_log_29_1765782672,cctv_45,SMP Negeri 1 Tangerang,Tangerang,lapangan,2025-12-15 09:41:00,5,62,TIDAK,hijau,False
cctv_log_30_1765782672,cctv_9,SMP Negeri 3 Jakarta,Jakarta,parkir,2025-12-15 06:26:00,11,44,TIDAK,hijau,False
cctv_log_31_1765782672,cctv_44,SMA Swasta XYZ Makassar,Makassar,lapangan,2025-12-15 15:46:00,7,56,TIDAK,hijau,False
cctv_log_32_1765782672,cctv_47,SMP Negeri 3 Denpasar,Denpasar,lorong,2025-12-15 15:10:00,1,48,TIDAK,hijau,False
cctv_log_33_1765782672,cctv_26,SMP Negeri 1 Surakarta,Surakarta,parkir,2025-12-15 09:48:00,11,44,TIDAK,hijau,False
cctv_log_34_1765782672,cctv_35,SMK Negeri 1 Tangerang,Tangerang,lorong,2025-12-15 09:07:00,7,43,TIDAK,hijau,False
cctv_log_35_1765782672,cctv_20,SMP Negeri 3 Denpasar,Denpasar,lapangan,2025-12-15 06:02:00,20,69,TIDAK,hijau,False
cctv_log_36_1765782672,cctv_32,SMA Negeri 2 Semarang,Semarang,kantin,2025-12-15 16:07:00,39,59,TIDAK,hijau,False
cctv_log_37_1765782672,cctv_14,SMK Negeri 1 Malang,Malang,gerbang,2025-12-15 16:55:00,10,50,TIDAK,hijau,False
cctv_log_38_1765782672,cctv_6,SMP Negeri 1 Malang,Malang,lorong,2025-12-15 10:10:00,11,31,TIDAK,hijau,False
cctv_log_39_1765782672,cctv_44,SMK Negeri 1 Surabaya,Surabaya,lorong,2025-12-15 09:40:00,13,37,TIDAK,hijau,False
cctv_log_40_1765782672,cctv_4,SMP Negeri 4 Makassar,Makassar,gerbang,2025-12-15 10:25:00,8,45,TIDAK,hijau,False
cctv_log_41_1765782672,cctv_36,SMK Negeri 2 Jakarta,Jakarta,gerbang,2025-12-15 13:38:00,3,58,TIDAK,hijau,False
cctv_log_42_1765782672,cctv_42,SMA Negeri 3 Medan,Medan,gerbang,2025-12-15 12:44:00,5,56,TIDAK,hijau,False
cctv_log_43_1765782672,cctv_21,SMK Negeri 1 Mataram,Mataram,lorong,2025-12-15 08:45:00,5,32,TIDAK,hijau,False
cctv_log_44_1765782672,cctv_7,SMP Swasta ABC Jakarta,Jakarta,parkir,2025-12-15 11:25:00,10,60,TIDAK,hijau,False
cctv_log_45_1765782672,cctv_16,SMA Negeri 3 Surabaya,Surabaya,parkir,2025-12-15 16:22:00,4,37,TIDAK,hijau,False
cctv_log_46_1765782672,cctv_1,SMP Negeri 1 Surabaya,Surabaya,parkir,2025-12-15 16:58:00,6,55,TIDAK,hijau,False
cctv_log_47_1765782672,cctv_49,SMA Negeri 4 Palembang,Palembang,toilet,2025-12-15 07:51:00,1,37,TIDAK,hijau,False
cctv_log_48_1765782672,cctv_12,SMK Negeri 1 Semarang,Semarang,toilet,2025-12-15 16:49:00,12,60,YA,merah,False
cctv_log_49_1765782672,cctv_28,SMK Negeri 2 Jakarta,Jakarta,toilet,2025-12-15 16:30:00,7,40,YA,kuning,False
cctv_log_50_1765782672,cctv_4,SMP Negeri 3 Depok,Depok,lapangan,2025-12-15 18:25:00,9,54,TIDAK,hijau,False
cctv_log_51_1765782672,cctv_21,SMK Negeri 2 Makassar,Makassar,toilet,2025-12-15 11:37:00,5,48,TIDAK,hijau,False
cctv_log_52_1765782672,cctv_15,SMP Negeri 3 Tangerang,Tangerang,parkir,2025-12-15 17:38:00,2,41,TIDAK,hijau,False
cctv_log_53_1765782672,cctv_50,SMP Negeri 2 Jakarta,Jakarta,kantin,2025-12-15 06:30:00,39,75,TIDAK,hijau,False
cctv_log_54_1765782672,cctv_50,SMP Negeri 3 Medan,Medan,lapangan,2025-12-15 15:27:00,9,63,TIDAK,hijau,False
cctv_log_55_1765782672,cctv_49,SMP Negeri 4 Yogyakarta,Yogyakarta,lapangan,2025-12-15 17:45:00,15,78,TIDAK,hijau,False
cctv_log_56_1765782672,cctv_15,SMP Swasta ABC Semarang,Semarang,lorong,2025-12-15 10:25:00,1,34,TIDAK,hijau,False
cctv_log_57_1765782672,cctv_23,SMP Negeri 1 Denpasar,Denpasar,kelas,2025-12-15 17:43:00,24,57,TIDAK,hijau,False
cctv_log_58_1765782672,cctv_23,SMP Swasta ABC Tangerang,Tangerang,lorong,2025-12-15 13:14:00,2,53,TIDAK,hijau,False
cctv_log_59_1765782672,cctv_45,SMA Swasta XYZ Mataram,Mataram,gerbang,2025-12-15 15:05:00,1,54,TIDAK,hijau,False
cctv_log_60_1765782672,cctv_40,SMA Negeri 2 Depok,Depok,lapangan,2025-12-15 15:12:00,8,63,TIDAK,hijau,False
cctv_log_61_1765782672,cctv_16,SMP Negeri 4 Yogyakarta,Yogyakarta,gerbang,2025-12-15 18:42:00,4,59,TIDAK,hijau,False
cctv_log_62_1765782672,cctv_35,SMA Negeri 4 Mataram,Mataram,parkir,2025-12-15 18:09:00,13,43,TIDAK,hijau,False
cctv_log_63_1765782672,cctv_9,SMK Negeri 2 Malang,Malang,parkir,2025-12-15 06:04:00,3,33,TIDAK,hijau,False
cctv_log_64_1765782672,cctv_44,SMP Negeri 1 Tangerang,Tangerang,kelas,2025-12-15 06:46:00,25,31,TIDAK,hijau,False
cctv_log_65_1765782672,cctv_5,SMA Negeri 2 Yogyakarta,Yogyakarta,gerbang,2025-12-15 07:06:00,11,60,TIDAK,hijau,False
cctv_log_66_1765782672,cctv_12,SMP Negeri 4 Mataram,Mataram,toilet,2025-12-15 18:00:00,11,38,YA,merah,False
cctv_log_67_1765782672,cctv_35,SMA Negeri 2 Semarang,Semarang,kantin,2025-12-15 06:09:00,37,56,TIDAK,hijau,False
cctv_log_68_1765782672,cctv_27,SMK Negeri 1 Bandung,Bandung,gerbang,2025-12-15 15:21:00,11,44,TIDAK,hijau,False
cctv_log_69_1765782672,cctv_3,SMP Negeri 2 Yogyakarta,Yogyakarta,gerbang,2025-12-15 10:42:00,2,38,TIDAK,hijau,False
cctv_log_70_1765782672,cctv_9,SMP Negeri 1 Malang,Malang,gerbang,2025-12-15 13:36:00,15,42,TIDAK,hijau,False
cctv_log_71_1765782672,cctv_43,SMA Negeri 3 Depok,Depok,toilet,2025-12-15 09:46:00,12,38,YA,merah,False
cctv_log_72_1765782672,cctv_27,SMP Negeri 3 Bandung,Bandung,gerbang,2025-12-15 07:41:00,6,60,TIDAK,hijau,False
cctv_log_73_1765782672,cctv_41,SMA Negeri 1 Semarang,Semarang,lorong,2025-12-15 08:41:00,5,53,TIDAK,hijau,False
cctv_log_74_1765782672,cctv_42,SMK Negeri 2 Surabaya,Surabaya,lapangan,2025-12-15 07:59:00,13,51,TIDAK,hijau,False
cctv_log_75_1765782672,cctv_15,SMK Negeri 1 Jakarta,Jakarta,lapangan,2025-12-15 13:14:00,19,55,TIDAK,hijau,False
cctv_log_76_1765782672,cctv_11,SMA Swasta XYZ Semarang,Semarang,parkir,2025-12-15 15:28:00,4,39,TIDAK,hijau,False
cctv_log_77_1765782672,cctv_29,SMK Negeri 1 Semarang,Semarang,parkir,2025-12-15 10:02:00,9,39,TIDAK,hijau,False
cctv_log_78_1765782672,cctv_4,SMP Negeri 1 Surabaya,Surabaya,kelas,2025-12-15 07:39:00,31,60,TIDAK,hijau,False
cctv_log_79_1765782672,cctv_8,SMA Negeri 4 Surabaya,Surabaya,toilet,2025-12-15 15:47:00,10,39,YA,merah,False
cctv_log_80_1765782672,cctv_48,SMK Negeri 1 Makassar,Makassar,toilet,2025-12-15 18:37:00,2,38,TIDAK,hijau,False
cctv_log_81_1765782672,cctv_7,SMP Negeri 4 Medan,Medan,kantin,2025-12-15 09:33:00,26,57,TIDAK,hijau,False
cctv_log_82_1765782672,cctv_21,SMP Negeri 1 Bandung,Bandung,toilet,2025-12-15 14:22:00,6,43,YA,kuning,False
cctv_log_83_1765782672,cctv_36,SMA Negeri 3 Yogyakarta,Yogyakarta,lapangan,2025-12-15 10:58:00,13,66,TIDAK,hijau,False
cctv_log_84_1765782672,cctv_17,SMP Negeri 4 Bekasi,Bekasi,parkir,2025-12-15 15:12:00,4,31,TIDAK,hijau,False
cctv_log_85_1765782672,cctv_5,SMK Negeri 2 Mataram,Mataram,parkir,2025-12-15 15:56:00,13,46,TIDAK,hijau,False
cctv_log_86_1765782672,cctv_17,SMK Negeri 1 Tangerang,Tangerang,lapangan,2025-12-15 07:10:00,5,60,TIDAK,hijau,False
cctv_log_87_1765782672,cctv_19,SMP Swasta ABC Malang,Malang,kelas,2025-12-15 08:08:00,24,34,TIDAK,hijau,False
cctv_log_88_1765782672,cctv_39,SMA Swasta XYZ Denpasar,Denpasar,gerbang,2025-12-15 17:21:00,11,47,TIDAK,hijau,False
cctv_log_89_1765782672,cctv_4,SMP Swasta ABC Depok,Depok,lorong,2025-12-15 10:03:00,7,43,TIDAK,hijau,False
cctv_log_90_1765782672,cctv_15,SMP Negeri 3 Medan,Medan,kelas,2025-12-15 14:58:00,27,49,TIDAK,hijau,False
cctv_log_91_1765782672,cctv_50,SMA Negeri 4 Yogyakarta,Yogyakarta,gerbang,2025-12-15 13:23:00,14,31,TIDAK,hijau,False
cctv_log_92_1765782672,cctv_38,SMA Negeri 4 Depok,Depok,gerbang,2025-12-15 11:01:00,15,57,TIDAK,hijau,False
cctv_log_93_1765782672,cctv_47,SMP Negeri 2 Bandung,Bandung,toilet,2025-12-15 14:40:00,6,56,YA,kuning,False
cctv_log_94_1765782672,cctv_16,SMP Negeri 4 Makassar,Makassar,kelas,2025-12-15 08:16:00,20,36,TIDAK,hijau,False
cctv_log_95_1765782672,cctv_45,SMA Negeri 3 Denpasar,Denpasar,toilet,2025-12-15 09:07:00,4,32,TIDAK,hijau,False
cctv_log_96_1765782672,cctv_10,SMA Negeri 2 Semarang,Semarang,lapangan,2025-12-15 12:23:00,9,57,TIDAK,hijau,False
cctv_log_97_1765782672,cctv_3,SMA Negeri 1 Bekasi,Bekasi,lorong,2025-12-15 17:54:00,12,38,TIDAK,hijau,False
cctv_log_98_1765782672,cctv_36,SMP Negeri 3 Tangerang,Tangerang,toilet,2025-12-15 13:20:00,6,45,YA,kuning,False
cctv_log_99_1765782672,cctv_20,SMP Negeri 1 Yogyakarta,Yogyakarta,kantin,2025-12-15 17:54:00,39,53,TIDAK,hijau,False
cctv_log_100_1765782672,cctv_39,SMP Negeri 4 Surabaya,Surabaya,toilet,2025-12-15 06:24:00,4,45,TIDAK,hijau,False
cctv_log_101_1765782672,cctv_35,SMK Negeri 1 Mataram,Mataram,parkir,2025-12-15 14:36:00,8,30,TIDAK,hijau,False
cctv_log_102_1765782672,cctv_23,SMA Negeri 4 Palembang,Palembang,kelas,2025-12-15 14:55:00,25,49,TIDAK,hijau,False
cctv_log_103_1765782672,cctv_39,SMK Negeri 1 Makassar,Makassar,lapangan,2025-12-15 08:14:00,9,64,TIDAK,hijau,False
cctv_log_104_1765782672,cctv_20,SMA Negeri 3 Malang,Malang,lapangan,2025-12-15 10:30:00,11,77,TIDAK,hijau,False
cctv_log_105_1765782672,cctv_4,SMA Negeri 1 Palembang,Palembang,parkir,2025-12-15 10:40:00,9,40,TIDAK,hijau,False
cctv_log_106_1765782672,cctv_45,SMK Negeri 2 Surakarta,Surakarta,parkir,2025-12-15 14:23:00,9,57,TIDAK,hijau,False
cctv_log_107_1765782672,cctv_47,SMA Negeri 3 Denpasar,Denpasar,lorong,2025-12-15 17:30:00,10,55,TIDAK,hijau,False
cctv_log_108_1765782672,cctv_11,SMP Negeri 4 Palembang,Palembang,parkir,2025-12-15 14:43:00,11,45,TIDAK,hijau,False
cctv_log_109_1765782672,cctv_26,SMA Negeri 3 Bandung,Bandung,lorong,2025-12-15 15:22:00,2,32,TIDAK,hijau,False
cctv_log_110_1765782672,cctv_36,SMA Negeri 3 Makassar,Makassar,kantin,2025-12-15 09:42:00,29,74,TIDAK,hijau,False
cctv_log_111_1765782672,cctv_42,SMA Swasta XYZ Denpasar,Denpasar,kelas,2025-12-15 14:17:00,22,34,TIDAK,hijau,False
cctv_log_112_1765782672,cctv_26,SMK Negeri 2 Tangerang,Tangerang,toilet,2025-12-15 14:41:00,5,47,TIDAK,hijau,False
cctv_log_113_1765782672,cctv_9,SMP Negeri 3 Tangerang,Tangerang,toilet,2025-12-15 11:19:00,6,37,YA,kuning,False
cctv_log_114_1765782672,cctv_39,SMA Negeri 4 Depok,Depok,kantin,2025-12-15 17:18:00,28,59,TIDAK,hijau,False
cctv_log_115_1765782672,cctv_5,SMA Negeri 1 Bandung,Bandung,lapangan,2025-12-15 10:03:00,15,78,TIDAK,hijau,False
cctv_log_116_1765782672,cctv_1,SMA Negeri 4 Bekasi,Bekasi,parkir,2025-12-15 06:41:00,7,30,TIDAK,hijau,False
cctv_log_117_1765782672,cctv_26,SMA Swasta XYZ Surabaya,Surabaya,lorong,2025-12-15 15:59:00,3,52,TIDAK,hijau,False
cctv_log_118_1765782672,cctv_26,SMP Swasta ABC Surabaya,Surabaya,gerbang,2025-12-15 08:08:00,9,41,TIDAK,hijau,False
cctv_log_119_1765782672,cctv_45,SMA Swasta XYZ Yogyakarta,Yogyakarta,lapangan,2025-12-15 10:22:00,6,58,TIDAK,hijau,False
cctv_log_120_1765782672,cctv_48,SMP Negeri 2 Bekasi,Bekasi,lorong,2025-12-15 12:28:00,2,53,TIDAK,hijau,False
cctv_log_121_1765782672,cctv_28,SMA Negeri 1 Tangerang,Tangerang,kelas,2025-12-15 08:37:00,30,53,TIDAK,hijau,False
cctv_log_122_1765782672,cctv_43,SMA Negeri 3 Depok,Depok,kantin,2025-12-15 06:03:00,34,68,TIDAK,hijau,False
cctv_log_123_1765782672,cctv_18,SMK Negeri 1 Mataram,Mataram,toilet,2025-12-15 13:44:00,11,34,YA,merah,False
cctv_log_124_1765782672,cctv_21,SMP Swasta ABC Palembang,Palembang,kelas,2025-12-15 17:08:00,32,32,TIDAK,hijau,False
cctv_log_125_1765782672,cctv_41,SMA Negeri 2 Mataram,Mataram,kelas,2025-12-15 06:05:00,21,31,TIDAK,hijau,False
cctv_log_126_1765782672,cctv_5,SMA Negeri 3 Denpasar,Denpasar,parkir,2025-12-15 08:14:00,1,41,TIDAK,hijau,False
cctv_log_127_1765782672,cctv_29,SMP Negeri 2 Bandung,Bandung,lorong,2025-12-15 08:08:00,5,33,TIDAK,hijau,False
cctv_log_128_1765782672,cctv_16,SMP Negeri 4 Medan,Medan,parkir,2025-12-15 12:03:00,15,50,TIDAK,hijau,False
cctv_log_129_1765782672,cctv_19,SMA Negeri 2 Bandung,Bandung,gerbang,2025-12-15 13:26:00,12,59,TIDAK,hijau,False
cctv_log_130_1765782672,cctv_7,SMP Negeri 4 Malang,Malang,kelas,2025-12-15 10:14:00,26,44,TIDAK,hijau,False
cctv_log_131_1765782672,cctv_42,SMP Negeri 4 Depok,Depok,toilet,2025-12-15 06:16:00,1,51,TIDAK,hijau,False
cctv_log_132_1765782672,cctv_19,SMA Negeri 1 Surabaya,Surabaya,lapangan,2025-12-15 11:22:00,17,53,TIDAK,hijau,False
cctv_log_133_1765782672,cctv_1,SMP Swasta ABC Bekasi,Bekasi,kelas,2025-12-15 12:03:00,20,54,TIDAK,hijau,False
cctv_log_134_1765782672,cctv_19,SMA Negeri 1 Mataram,Mataram,toilet,2025-12-15 06:59:00,9,59,YA,merah,False
cctv_log_135_1765782672,cctv_36,SMP Negeri 3 Bekasi,Bekasi,lapangan,2025-12-15 09:29:00,10,68,TIDAK,hijau,False
cctv_log_136_1765782672,cctv_50,SMP Swasta ABC Makassar,Makassar,gerbang,2025-12-15 08:24:00,7,54,TIDAK,hijau,False
cctv_log_137_1765782672,cctv_20,SMP Negeri 4 Makassar,Makassar,lorong,2025-12-15 16:03:00,5,43,TIDAK,hijau,False
cctv_log_138_1765782672,cctv_49,SMP Negeri 4 Depok,Depok,gerbang,2025-12-15 17:22:00,11,47,TIDAK,hijau,False
